,Origin,Destination,Distance,Time
10988,47,3018,89,1
10989,108,3017,190,3
10990,34,3185,122,2
10991,127,156,327,5
10992,131,131,0,0
10993,166,166,0,0
10994,171,3109,129,2
10995,66,3085,215,3
10996,152,3031,382,6
10997,142,3127,421,6
10998,193,3129,328,5
10999,53,3081,109,2
11000,139,3152,467,7
11001,25,62,129,2
11002,158,3152,219,4
11003,54,170,383,6
11004,122,3101,516,7
11005,103,3035,317,5
11006,60,3044,182,3
11007,62,136,284,4
11008,3043,3181,365,6
11009,193,3179,304,5
11010,68,70,70,1
11011,66,3163,349,5
11012,40,47,166,3
11013,68,181,152,3
11014,43,54,488,7
11015,3037,3107,0,0
11016,136,3060,280,4
11017,185,3146,354,5
11018,17,3103,132,2
11019,131,3102,263,4
11020,3016,3114,221,4
11021,166,3076,247,4
11022,103,3109,199,3
11023,29,3037,138,2
11024,127,176,325,5
11025,21,27,225,6
11026,177,3054,200,3
11027,108,114,27,1
11028,26,163,490,7
11029,3043,3139,252,4
11030,26,110,110,2
11031,114,3037,17,0
11032,111,3152,232,3
11033,11,3071,370,6
11034,47,81,229,4
11035,21,3101,517,8
11036,76,3132,249,4
11037,114,3017,194,3
11038,171,3016,52,1
11039,66,75,39,1
11040,76,3011,158,3
11041,81,150,308,5
11042,69,3018,467,7
11043,24,3131,281,4
11044,116,3044,166,3
11045,11,3068,409,7
11046,76,3163,347,5
11047,185,3142,421,6
11048,34,44,349,5
11049,89,3065,57,1
11050,3016,3028,370,6
11051,3029,3158,379,6
11052,3065,3127,377,6
11053,3129,3163,529,8
11054,177,3029,256,4
11055,191,3101,561,8
11056,156,3108,189,3
11057,3037,3163,345,5
11058,132,3053,324,6
11059,34,3165,561,8
11060,131,3016,286,4
11061,185,3116,166,3
11062,64,3150,521,8
11063,62,135,269,4
11064,194,3024,344,5
11065,3034,3149,277,4
11066,31,3075,39,1
11067,3035,3146,354,5
11068,75,3086,58,1
11069,166,3070,0,0
11070,66,166,170,3
11071,18,150,46,1
11072,61,3165,459,7
11073,135,3127,201,3
11074,3016,3085,7,0
11075,107,3107,269,4
11076,3041,3136,167,3
11077,25,74,78,1
11078,75,3152,171,3
11079,3068,3109,139,3
11080,35,3061,220,3
11081,3040,3193,228,4
11082,150,3139,97,2
11083,146,158,368,6
11084,47,104,174,3
11085,3139,3165,516,7
11086,69,81,394,6
11087,3076,3112,290,4
11088,116,3129,329,5
11089,3044,3145,167,3
11090,47,3086,185,3
11091,115,3118,50,1
11092,74,3085,215,3
11093,111,114,398,6
11094,3066,3070,97,2
11095,150,194,70,1
11096,3117,3158,252,4
11097,3104,3107,373,6
11098,3024,3061,255,4
11099,86,3060,198,3
11100,3021,3139,0,0
11101,3069,3166,131,2
11102,3041,3142,545,8
11103,3145,3179,327,5
11104,100,104,37,1
11105,47,115,135,2
11106,43,3086,348,5
11107,11,163,183,3
11108,132,3101,426,6
11109,53,3068,76,1
11110,130,3146,227,3
11111,116,3179,327,5
11112,62,3031,348,5
11113,40,60,347,5
11114,179,3021,275,4
11115,3132,3163,296,5
11116,165,3191,359,5
11117,64,81,229,4
11118,171,3106,0,0
11119,37,3043,251,4
11120,115,190,108,2
11121,3112,3127,150,2
11122,3066,3122,135,2
11123,100,176,341,5
11124,3071,3132,252,4
11125,40,182,390,6
11126,158,3070,38,1
11127,70,3145,25,1
11128,66,3116,327,5
11129,62,3081,216,4
11130,81,3165,425,6
11131,181,3145,78,1
11132,43,149,402,6
11133,3017,3074,152,2
11134,3131,3193,201,3
11135,17,3150,490,7
11136,103,3185,286,4
11137,72,3108,221,4
11138,81,3020,40,1
11139,44,3156,746,11
11140,53,136,277,4
11141,3075,3145,167,3
11142,135,3104,201,3
11143,16,3035,304,5
11144,66,145,170,3
11145,146,3066,360,5
11146,3053,3054,289,5
11147,115,135,245,4
11148,145,3086,150,2
11149,3017,3106,66,1
11150,127,3179,327,5
11151,108,3165,439,6
11152,3060,3166,0,0
11153,110,3146,341,6
11154,156,3065,328,5
11155,171,3011,55,1
11156,74,116,0,0
11157,70,3070,0,0
11158,181,3070,85,2
11159,3082,3122,169,3
11160,60,3041,348,5
11161,60,104,12,0
11162,3139,3194,167,3
11163,152,3135,196,3
11164,11,142,423,6
11165,193,3165,452,7
11166,131,3135,232,3
11167,176,192,274,4
11168,43,110,306,5
11169,117,3122,472,7
11170,74,3074,169,3
11171,11,3193,320,5
11172,3021,3191,228,4
11173,3106,3139,0,0
11174,70,115,7,0
11175,3158,3165,145,2
11176,70,3107,0,0
11177,181,3107,85,2
11178,40,3185,201,3
11179,146,3060,355,5
11180,3069,3149,151,2
11181,20,100,254,4
11182,122,3044,0,0
11183,106,3193,228,4
11184,111,3122,472,7
11185,3135,3135,0,0
11186,142,149,277,4
11187,145,3074,306,5
11188,61,182,122,2
11189,191,3076,160,2
11190,100,3103,219,4
11191,3017,3069,152,2
11192,41,3109,373,6
11193,127,3181,74,1
11194,177,177,0,0
11195,131,3127,150,2
11196,127,158,60,1
11197,3061,3136,17,0
11198,54,107,447,7
11199,27,3071,311,8
11200,149,185,280,4
11201,3075,3149,277,4
11202,31,3122,126,2
11203,114,3145,32,1
11204,3118,3193,144,3
11205,24,193,67,1
11206,136,3035,280,4
11207,3071,3139,166,3
11208,3108,3181,213,4
11209,111,3016,565,8
11210,158,166,219,4
11211,18,74,250,4
11212,117,3028,232,3
11213,3041,3070,311,5
11214,54,3117,189,3
11215,125,3020,314,5
11216,24,3031,398,6
11217,41,3156,162,3
11218,3043,3044,252,4
11219,69,117,183,3
11220,135,3071,262,4
11221,44,179,698,10
11222,31,3081,106,2
11223,89,3194,57,1
11224,135,3021,227,3
11225,3086,3190,37,1
11226,127,3053,324,6
11227,18,106,88,1
11228,3023,3181,117,2
11229,64,132,167,3
11230,3020,3101,394,6
11231,116,193,34,1
11232,132,165,426,6
11233,47,3070,145,2
11234,125,190,320,5
11235,3146,3185,351,5
11236,139,3166,291,4
11237,145,3135,336,5
11238,81,3035,229,4
11239,18,156,85,1
11240,35,3071,368,6
11241,125,3102,335,5
11242,131,3103,334,5
11243,106,131,277,4
11244,158,181,122,2
11245,3011,3053,207,3
11246,85,3193,81,2
11247,3029,3068,42,1
11248,3070,3146,329,5
11249,43,3043,239,4
11250,110,3076,68,1
11251,170,3108,87,1
11252,3020,3136,237,4
11253,145,3108,0,0
11254,130,193,168,3
11255,26,40,201,3
11256,75,3165,392,6
11257,74,135,263,4
11258,3024,3034,280,4
11259,88,3190,144,2
11260,3101,3163,62,1
11261,127,3136,166,3
11262,3018,3068,160,2
11263,61,3132,284,4
11264,3190,3190,0,0
11265,26,3075,39,1
11266,25,68,157,3
11267,100,3122,158,3
11268,3127,3193,320,5
11269,130,3074,0,0
11270,3018,3150,605,9
11271,20,35,354,6
11272,66,158,60,1
11273,66,3181,74,1
11274,142,3194,167,3
11275,103,3041,453,7
11276,3109,3185,127,2
11277,18,43,89,1
11278,3117,3185,224,4
11279,170,3024,301,4
11280,3085,3142,432,6
11281,81,3179,390,6
11282,116,3024,252,4
11283,193,3054,37,1
11284,76,103,232,4
11285,72,3031,436,7
11286,18,3031,140,2
11287,3023,3037,25,1
11288,29,139,288,4
11289,28,3122,165,3
11290,135,163,382,6
11291,166,3021,322,5
11292,3043,3085,226,3
11293,11,115,375,6
11294,142,3112,277,4
11295,191,3132,322,5
11296,60,107,306,5
11297,117,193,418,6
11298,26,146,350,5
11299,24,103,265,4
11300,74,131,252,4
11301,142,3171,166,3
11302,61,177,214,3
11303,3028,3068,247,4
11304,21,3034,168,3
11305,61,3158,318,5
11306,3043,3192,93,2
11307,21,165,517,8
11308,106,3011,55,1
11309,3031,3044,221,3
11310,70,3069,145,2
11311,181,3069,216,3
11312,150,156,119,2
11313,20,179,216,3
11314,62,3185,115,2
11315,3122,3181,212,3
11316,142,3026,322,5
11317,3074,3177,131,2
11318,139,3066,297,4
11319,3106,3118,170,3
11320,135,3026,287,5
11321,60,3075,182,3
11322,100,145,185,3
11323,103,3023,231,4
11324,72,156,398,6
11325,76,125,224,4
11326,62,3018,233,4
11327,75,75,0,0
11328,34,3145,250,4
11329,158,3023,43,1
11330,66,3179,327,5
11331,3061,3191,213,4
11332,85,163,366,5
11333,47,53,0,0
11334,149,3068,290,4
11335,64,3028,322,5
11336,3043,3149,244,5
11337,165,3129,480,8
11338,3085,3135,62,1
11339,34,3024,322,5
11340,24,3191,90,2
11341,122,165,516,7
11342,29,3031,221,3
11343,44,110,567,8
11344,158,3020,130,2
11345,130,3108,104,2
11346,3043,3076,285,4
11347,53,185,0,0
11348,41,192,254,4
11349,11,3075,423,6
11350,131,191,324,5
11351,3034,3114,174,3
11352,44,116,590,9
11353,110,179,152,3
11354,76,3109,145,2
11355,107,3193,352,6
11356,3029,3081,106,2
11357,165,3150,97,1
11358,75,3102,114,2
11359,17,64,39,1
11360,130,135,100,2
11361,3040,3107,145,2
11362,27,3075,172,5
11363,69,3152,298,5
11364,72,3146,319,5
11365,108,3108,113,2
11366,139,3060,291,4
11367,191,3156,407,6
11368,64,3044,0,0
11369,110,3101,434,7
11370,192,3158,253,4
11371,3053,3142,386,7
11372,3150,3193,311,5
11373,26,115,101,2
11374,103,116,234,4
11375,115,3106,135,2
11376,122,135,227,3
11377,62,3165,459,7
11378,41,177,126,2
11379,117,3034,519,8
11380,28,3061,91,2
11381,190,3082,78,1
11382,111,122,519,8
11383,3146,3190,344,5
11384,106,132,167,3
11385,3166,3193,228,4
11386,135,3103,281,4
11387,3023,3136,119,2
11388,3081,3152,390,6
11389,62,74,58,1
11390,29,69,421,6
11391,110,3108,129,2
11392,66,3075,166,3
11393,3020,3034,237,4
11394,3129,3135,244,4
11395,27,150,88,4
11396,35,3041,109,3
11397,47,3082,167,3
11398,131,3191,201,3
11399,17,193,107,2
11400,66,125,245,4
11401,54,3158,162,3
11402,171,3029,39,1
11403,100,3176,179,3
11404,130,3127,294,4
11405,3132,3166,280,4
11406,3081,3081,0,0
11407,139,3107,306,5
11408,3102,3142,361,6
11409,85,142,182,3
11410,64,114,135,2
11411,18,64,88,1
11412,127,3044,166,3
11413,146,3171,477,7
11414,24,88,123,2
11415,44,139,510,8
11416,3044,3122,129,2
11417,3101,3103,572,8
11418,35,131,356,6
11419,3068,3139,76,1
11420,60,60,0,0
11421,192,3054,123,2
11422,28,3117,302,5
11423,129,3146,83,1
11424,3102,3116,419,6
11425,75,3082,43,1
11426,62,3071,58,1
11427,53,129,277,4
11428,163,3116,680,10
11429,3108,3136,27,1
11430,171,3156,322,5
11431,114,165,431,6
11432,131,3028,271,4
11433,3017,3109,152,2
11434,3127,3181,320,5
11435,3053,3176,455,7
11436,177,3150,237,3
11437,89,3103,300,5
11438,135,149,58,1
11439,3031,3193,429,7
11440,86,3107,57,1
11441,11,136,150,2
11442,53,3156,322,5
11443,3127,3165,97,1
11444,25,179,52,1
11445,66,3071,0,0
11446,53,3101,516,7
11447,166,3034,322,5
11448,179,3016,321,5
11449,129,142,280,4
11450,62,142,149,3
11451,100,3179,301,5
11452,192,3149,239,4
11453,3011,3018,97,2
11454,31,116,132,2
11455,122,3081,109,2
11456,81,86,39,1
11457,16,47,304,5
11458,16,3011,257,4
11459,3053,3171,239,4
11460,3065,3135,179,3
11461,3109,3191,212,3
11462,81,135,285,5
11463,3018,3185,122,2
11464,66,129,252,4
11465,26,3176,283,5
11466,3071,3131,252,4
11467,3065,3112,252,4
11468,68,166,247,4
11469,3020,3074,211,3
11470,182,3171,394,6
11471,3016,3070,192,3
11472,182,3082,78,1
11473,3177,3190,220,4
11474,3035,3112,277,4
11475,31,3127,418,6
11476,156,3165,639,9
11477,85,3108,170,3
11478,34,127,250,4
11479,69,3127,0,0
11480,21,3102,382,6
11481,25,3139,232,4
11482,117,3131,329,5
11483,3066,3142,426,6
11484,185,3152,322,5
11485,3071,3158,285,4
11486,18,3135,96,2
11487,29,3132,277,4
11488,130,190,247,4
11489,3075,3129,288,4
11490,88,182,152,3
11491,21,190,367,6
11492,177,3112,190,3
11493,107,185,168,3
11494,3069,3181,212,3
11495,70,131,249,4
11496,62,3041,314,5
11497,191,3021,88,1
11498,20,60,255,4
11499,68,3068,0,0
11500,170,3109,152,2
11501,3112,3150,332,5
11502,16,3031,350,6
11503,191,3102,341,5
11504,18,3109,175,3
11505,122,193,142,2
11506,81,145,0,0
11507,3069,3114,172,3
11508,29,3194,167,3
11509,60,3061,167,3
11510,158,3135,162,3
11511,16,3081,254,5
11512,107,150,153,2
11513,115,181,94,2
11514,61,116,58,1
11515,3156,3185,289,5
11516,70,3102,115,2
11517,181,3102,71,1
11518,117,146,254,4
11519,53,163,521,8
11520,3034,3194,167,3
11521,20,139,242,4
11522,61,191,233,4
11523,100,3075,139,2
11524,176,3054,367,6
11525,3054,3135,132,2
11526,3029,3103,132,2
11527,3074,3156,306,5
11528,3152,3171,485,7
11529,152,177,188,3
11530,74,3114,7,0
11531,26,158,118,2
11532,3066,3117,224,3
11533,85,3041,348,5
11534,47,117,521,8
11535,40,115,296,5
11536,72,3156,111,2
11537,66,3024,252,4
11538,35,3145,368,6
11539,150,3043,242,4
11540,3106,3109,129,2
11541,20,3071,251,4
11542,47,3069,129,2
11543,171,3127,421,6
11544,24,3060,198,3
11545,103,131,91,2
11546,64,3118,170,3
11547,3018,3114,257,4
11548,74,111,378,6
11549,108,3139,129,2
11550,3011,3071,178,3
11551,3127,3194,370,6
11552,76,3082,25,1
11553,194,3037,244,4
11554,3017,3116,109,2
11555,3026,3145,170,3
11556,28,3011,86,2
11557,34,3082,250,4
11558,142,165,516,7
11559,25,111,311,5
11560,74,3023,53,1
11561,3068,3117,213,3
11562,44,177,711,11
11563,193,3193,106,2
11564,3070,3104,373,6
11565,28,3163,533,8
11566,3044,3136,0,0
11567,3066,3116,209,3
11568,24,3082,35,1
11569,3061,3106,17,0
11570,100,3016,186,3
11571,66,3061,151,2
11572,3018,3040,88,1
11573,3071,3194,0,0
11574,3023,3043,289,5
11575,171,3118,170,3
11576,3074,3109,0,0
11577,27,177,459,10
11578,158,3194,58,1
11579,3037,3103,218,3
11580,60,3139,182,3
11581,107,3127,422,7
11582,3086,3112,258,4
11583,3031,3068,278,4
11584,108,192,120,2
11585,27,61,297,7
11586,28,75,221,4
11587,27,3191,373,9
11588,131,150,333,5
11589,166,3116,485,7
11590,132,3194,0,0
11591,127,170,226,4
11592,3066,3190,171,3
11593,34,156,87,1
11594,182,3069,216,3
11595,44,3132,663,10
11596,26,3190,186,3
11597,190,3145,78,1
11598,86,3132,281,4
11599,3034,3165,516,7
11600,3061,3070,130,2
11601,31,115,101,2
11602,106,3192,221,3
11603,3021,3109,129,2
11604,26,3028,289,5
11605,40,3106,166,3
11606,3053,3069,157,3
11607,20,3127,150,2
11608,17,3156,289,5
11609,60,142,182,3
11610,131,3029,276,4
11611,149,171,280,4
11612,3107,3166,145,2
11613,108,117,409,6
11614,3177,3194,167,3
11615,142,3150,521,8
11616,24,3085,247,4
11617,100,135,252,4
11618,3018,3041,89,1
11619,3029,3071,132,2
11620,176,3028,178,3
11621,17,76,111,2
11622,41,150,503,7
11623,158,3190,114,2
11624,43,3132,402,6
11625,29,3107,145,2
11626,171,3152,322,5
11627,194,3185,144,2
11628,3066,3129,294,4
11629,100,3116,301,5
11630,192,3021,237,4
11631,3071,3082,0,0
11632,3165,3166,518,7
11633,54,3194,170,3
11634,156,3192,177,3
11635,3018,3112,322,5
11636,20,3135,232,3
11637,3106,3129,288,4
11638,100,3024,254,4
11639,3020,3152,111,2
11640,54,3163,226,4
11641,163,3037,391,6
11642,3071,3192,365,6
11643,116,125,245,4
11644,81,3085,278,4
11645,62,69,409,7
11646,25,27,376,9
11647,64,3145,167,3
11648,43,3163,638,10
11649,3029,3135,52,1
11650,166,194,429,7
11651,16,37,304,5
11652,142,3190,220,4
11653,163,3017,578,9
11654,177,3102,155,3
11655,61,3043,358,6
11656,25,177,114,2
11657,3136,3163,475,7
11658,132,3037,32,1
11659,86,122,198,3
11660,40,3127,544,8
11661,75,3118,91,2
11662,53,132,167,3
11663,3065,3136,166,3
11664,18,35,140,2
11665,149,3075,280,4
11666,111,194,624,9
11667,131,3070,249,4
11668,130,3071,169,3
11669,170,3176,378,6
11670,24,3029,165,3
11671,54,3021,322,5
11672,3149,3192,354,6
11673,107,156,150,2
11674,114,3082,32,1
11675,192,3194,73,1
11676,35,135,305,5
11677,86,3176,133,2
11678,129,3108,252,4
11679,70,3135,158,3
11680,181,3135,245,4
11681,37,177,287,5
11682,3044,3149,277,4
11683,26,3116,201,3
11684,74,3024,252,4
11685,107,3037,262,4
11686,192,3132,239,4
11687,100,3081,206,3
11688,31,3156,289,5
11689,72,3107,94,2
11690,3031,3109,213,4
11691,85,136,258,4
11692,26,3065,132,2
11693,107,176,603,9
11694,61,3021,149,3
11695,104,145,165,3
11696,3132,3132,0,0
11697,125,3101,570,8
11698,3021,3145,167,3
11699,194,3035,109,2
11700,70,3127,373,6
11701,181,3127,328,5
11702,16,3177,304,5
11703,127,3061,151,2
11704,3106,3181,228,4
11705,18,3191,311,5
11706,3106,3116,166,3
11707,26,3060,39,1
11708,44,3029,463,7
11709,68,3139,76,1
11710,116,170,226,4
11711,190,3118,156,3
11712,132,3116,327,5
11713,54,122,322,5
11714,11,3108,395,6
11715,26,3054,81,1
11716,20,3106,280,4
11717,177,3061,272,4
11718,3060,3142,421,6
11719,54,136,271,4
11720,54,3176,19,0
11721,16,3156,336,5
11722,88,89,144,2
11723,81,3185,194,3
11724,66,3082,0,0
11725,75,3131,218,3
11726,3156,3181,101,2
11727,176,3104,239,4
11728,3026,3040,322,5
11729,27,34,126,5
11730,163,176,59,1
11731,190,190,0,0
11732,3034,3037,138,2
11733,3043,3082,322,6
11734,163,3136,519,8
11735,3053,3107,300,5
11736,3103,3150,616,9
11737,108,3177,129,2
11738,24,3026,140,2
11739,64,182,228,4
11740,53,145,322,5
11741,25,3016,279,4
11742,85,3066,134,2
11743,115,3117,175,3
11744,192,3193,47,1
11745,24,194,304,5
11746,31,3166,39,1
11747,176,3053,618,10
11748,64,131,277,4
11749,122,3177,0,0
11750,54,163,232,3
11751,47,3068,76,1
11752,88,3103,156,2
11753,86,3016,245,4
11754,18,166,407,6
11755,3029,3112,274,4
11756,44,125,382,6
11757,3116,3165,639,9
11758,74,3071,0,0
11759,3117,3176,183,3
11760,69,104,366,6
11761,53,69,421,6
11762,41,3191,217,3
11763,116,3035,166,3
11764,132,192,73,1
11765,28,192,286,5
11766,20,3069,151,2
11767,47,3071,167,3
11768,85,156,344,5
11769,193,3177,142,2
11770,139,146,316,5
11771,163,3041,685,10
11772,3101,3158,144,2
11773,117,3035,519,8
11774,3054,3176,206,3
11775,130,3082,169,3
11776,85,191,267,4
11777,3060,3149,277,4
11778,25,43,398,6
11779,145,3016,370,6
11780,114,3081,202,3
11781,3017,3139,66,1
11782,139,3017,260,4
11783,28,64,78,1
11784,163,3156,232,3
11785,3103,3181,308,5
11786,149,3024,0,0
11787,106,3166,0,0
11788,29,3166,0,0
11789,104,3146,330,5
11790,3135,3158,420,6
11791,158,190,136,2
11792,100,158,32,1
11793,41,152,287,5
11794,35,62,354,5
11795,135,158,272,4
11796,3031,3086,387,6
11797,176,3103,560,8
11798,53,3044,0,0
11799,69,156,544,8
11800,132,3103,245,4
11801,28,3176,367,6
11802,61,66,58,1
11803,194,3139,109,2
11804,3054,3192,318,5
11805,16,3071,316,5
11806,136,3122,151,2
11807,41,61,319,5
11808,35,3040,221,3
11809,74,3075,166,3
11810,170,3129,258,5
11811,27,3135,180,5
11812,21,68,201,3
11813,75,3149,218,3
11814,3023,3192,318,5
11815,81,3177,229,4
11816,127,3071,0,0
11817,131,3069,151,2
11818,3011,3158,420,6
11819,3040,3185,39,1
11820,41,3066,369,6
11821,81,181,78,1
11822,170,194,56,1
11823,40,131,401,6
11824,64,142,0,0
11825,185,3176,317,5
11826,166,185,322,5
11827,110,194,250,4
11828,3075,3176,317,5
11829,3085,3107,194,3
11830,68,3041,242,4
11831,182,3127,328,5
11832,43,3066,211,3
11833,3017,3068,137,2
11834,136,3165,245,4
11835,11,106,423,6
11836,127,139,329,5
11837,106,139,288,4
11838,3020,3165,394,6
11839,18,145,407,6
11840,3135,3150,531,8
11841,26,85,151,3
11842,17,3031,238,4
11843,3068,3082,91,2
11844,3075,3076,76,1
11845,53,3132,277,4
11846,3122,3139,131,2
11847,17,43,204,3
11848,54,190,117,2
11849,41,127,283,4
11850,185,3065,167,3
11851,61,3020,130,2
11852,170,192,297,5
11853,104,152,11,0
11854,103,171,317,5
11855,11,156,544,8
11856,3075,3163,475,7
11857,70,191,229,4
11858,181,191,317,5
11859,28,3166,78,1
11860,16,35,350,6
11861,86,111,357,5
11862,43,116,329,5
11863,3031,3190,422,6
11864,16,192,304,5
11865,190,3044,242,4
11866,193,3185,108,2
11867,177,3018,372,6
11868,75,3177,170,3
11869,132,158,60,1
11870,62,3107,38,1
11871,68,130,139,3
11872,69,130,294,4
11873,68,145,247,4
11874,3043,3112,244,5
11875,44,114,559,8
11876,86,3023,85,1
11877,3069,3139,131,2
11878,3158,3185,379,6
11879,177,3171,449,7
11880,11,114,375,6
11881,170,3116,109,2
11882,16,163,398,6
11883,53,3021,0,0
11884,76,190,100,2
11885,3040,3165,516,7
11886,28,3131,313,5
11887,40,3028,485,7
11888,103,3060,317,5
11889,3035,3171,166,3
11890,64,69,421,6
11891,3117,3139,256,4
11892,17,139,285,4
11893,3076,3086,109,2
11894,110,3053,354,5
11895,108,3116,291,5
11896,40,62,314,5
11897,3060,3136,0,0
11898,107,3150,603,9
11899,156,3026,485,7
11900,17,108,93,2
11901,34,68,160,2
11902,11,193,395,6
11903,74,3127,377,6
11904,190,3129,406,6
11905,3176,3192,516,8
11906,24,107,322,5
11907,156,192,398,6
11908,139,3185,288,4
11909,3074,3132,151,2
11910,24,3181,90,2
11911,66,74,0,0
11912,149,176,388,6
11913,61,3135,162,3
11914,166,3069,306,5
11915,66,177,181,3
11916,68,185,76,1
11917,61,108,47,1
11918,3136,3165,516,7
11919,129,3176,265,4
11920,3040,3071,167,3
11921,24,192,43,1
11922,74,3132,252,4
11923,115,149,257,4
11924,3118,3150,450,7
11925,3071,3117,169,3
11926,17,3035,39,1
11927,20,3070,249,4
11928,61,3109,175,3
11929,132,3176,163,2
11930,106,3026,322,5
11931,76,127,25,1
11932,165,3018,562,8
11933,3122,3191,212,3
11934,34,3040,88,1
11935,3081,3145,234,4
11936,3043,3145,322,6
11937,72,152,53,1
11938,44,3112,663,10
11939,115,3017,194,3
11940,3021,3190,220,4
11941,70,165,423,6
11942,3041,3106,167,3
11943,129,3192,354,6
11944,193,3114,40,1
11945,135,3069,99,2
11946,3086,3103,262,4
11947,21,3043,89,1
11948,28,3118,220,4
11949,68,3017,136,2
11950,127,3129,329,5
11951,60,3053,341,6
11952,152,3061,167,3
11953,158,3129,335,5
11954,3179,3193,390,6
11955,3034,3070,145,2
11956,103,3112,91,2
11957,21,3037,262,4
11958,170,3131,301,4
11959,3061,3165,492,7
11960,68,3037,63,1
11961,122,136,277,4
11962,75,3029,137,2
11963,20,114,257,4
11964,3068,3069,139,3
11965,3043,3114,326,6
11966,149,3070,249,4
11967,60,61,77,2
11968,170,3158,472,7
11969,17,107,163,2
11970,100,3177,139,2
11971,3031,3054,318,5
11972,3132,3192,354,6
11973,60,74,19,0
11974,177,3068,239,4
11975,3034,3076,76,1
11976,68,3018,160,3
11977,3040,3041,170,3
11978,110,3158,293,5
11979,114,125,214,3
11980,193,3107,16,1
11981,44,3066,472,7
11982,74,3193,74,1
11983,117,3142,181,3
11984,3066,3131,283,4
11985,86,3139,198,3
11986,11,3066,428,6
11987,40,132,328,5
11988,60,152,0,0
11989,40,86,360,6
11990,3020,3082,73,1
11991,75,131,218,3
11992,191,3074,175,3
11993,43,179,437,7
11994,177,191,372,6
11995,3086,3104,383,6
11996,17,26,0,0
11997,64,3190,220,4
11998,3086,3191,81,2
11999,122,3114,174,3
12000,3103,3191,308,5
12001,89,3069,225,3
12002,192,3026,111,2
12003,27,3066,216,6
12004,135,3044,227,3
12005,35,3011,199,3
12006,107,3021,168,3
12007,54,103,190,3
12008,130,3011,84,1
12009,43,3192,109,3
12010,11,166,298,5
12011,85,3139,182,3
12012,136,3193,201,3
12013,3114,3171,333,5
12014,20,3011,232,3
12015,75,3071,43,1
12016,3071,3149,252,4
12017,3104,3106,423,6
12018,11,191,467,7
12019,149,3017,300,4
12020,122,176,479,7
12021,190,192,38,1
12022,3053,3191,365,6
12023,64,3103,98,2
12024,165,3166,518,7
12025,16,3034,304,5
12026,117,3136,519,8
12027,142,185,0,0
12028,20,64,280,4
12029,17,165,500,7
12030,156,3074,253,4
12031,158,3034,149,3
12032,139,3029,288,4
12033,35,3031,0,0
12034,3065,3066,117,2
12035,3070,3106,145,2
12036,171,3107,145,2
12037,127,3193,74,1
12038,108,3166,129,2
12039,142,3081,109,2
12040,25,191,317,5
12041,29,3104,421,6
12042,85,3061,167,3
12043,125,3037,217,3
12044,185,3085,53,1
12045,3024,3044,280,4
12046,86,3085,247,4
12047,3035,3075,0,0
12048,110,3163,359,6
12049,3071,3108,151,3
12050,108,158,51,1
12051,3082,3193,74,1
12052,108,3181,111,2
12053,85,3142,383,6
12054,3028,3086,150,2
12055,21,24,323,5
12056,158,3150,428,6
12057,68,106,76,1
12058,190,193,111,2
12059,156,3177,166,3
12060,163,3179,680,10
12061,3102,3179,419,6
12062,3109,3116,253,4
12063,37,191,89,1
12064,53,70,145,2
12065,53,181,228,4
12066,74,171,166,3
12067,20,3136,280,4
12068,34,103,372,5
12069,145,3065,170,3
12070,3021,3103,98,2
12071,60,3176,142,2
12072,70,150,224,4
12073,25,3066,184,3
12074,47,68,76,1
12075,62,3177,149,3
12076,116,163,378,6
12077,3136,3192,221,3
12078,3106,3191,228,4
12079,3102,3149,263,4
12080,20,3040,280,4
12081,24,110,67,1
12082,135,3024,58,1
12083,3101,3181,359,5
12084,24,89,28,1
12085,104,3127,374,6
12086,3076,3085,125,2
12087,43,66,329,5
12088,179,3075,275,4
12089,3085,3163,525,8
12090,3011,3054,127,2
12091,81,3132,269,4
12092,41,106,410,6
12093,146,191,399,6
12094,163,3190,338,5
12095,3149,3191,201,3
12096,70,3029,111,2
12097,127,3117,169,3
12098,181,3029,198,3
12099,68,74,91,2
12100,135,135,0,0
12101,3074,3103,185,3
12102,74,132,0,0
12103,132,3034,166,3
12104,132,3024,252,4
12105,61,85,79,2
12106,29,3135,55,1
12107,193,3024,277,4
12108,76,3076,70,1
12109,3065,3104,377,6
12110,60,3085,231,4
12111,108,3176,200,3
12112,3122,3166,131,2
12113,193,3116,304,5
12114,3040,3146,354,5
12115,86,3103,278,4
12116,29,86,198,3
12117,103,182,185,3
12118,104,3065,7,0
12119,106,3136,0,0
12120,35,3112,356,6
12121,122,3176,317,5
12122,86,3086,16,0
12123,3163,3190,343,5
12124,29,170,64,1
12125,3023,3156,209,3
12126,3028,3190,122,2
12127,136,3029,276,4
12128,100,170,199,3
12129,29,44,428,6
12130,76,3034,145,2
12131,31,106,39,1
12132,47,64,0,0
12133,194,3171,85,1
12134,40,3018,86,1
12135,3085,3085,0,0
12136,3024,3146,83,1
12137,35,3190,422,6
12138,129,3041,406,6
12139,88,3114,98,2
12140,3081,3082,234,4
12141,3116,3142,544,8
12142,3041,3150,684,10
12143,34,3194,250,4
12144,3070,3171,307,5
12145,29,3041,170,3
12146,72,127,73,1
12147,3040,3101,516,7
12148,74,146,332,5
12149,132,3016,213,3
12150,40,3017,112,2
12151,3053,3103,254,4
12152,16,182,267,4
12153,44,3104,806,12
12154,104,3060,171,3
12155,3029,3066,14,0
12156,3016,3145,213,3
